,generator_training_loss,discriminator_loss
147,0.7173737390505752,0.619991286289624
148,0.7152954011171837,0.6115945501354718
149,0.7172276709280367,0.6163831975222994
150,0.7088907946268523,0.6156916295792285
151,0.6875154501785081,0.6129915561487544
152,0.7003065738568922,0.615577973917236
153,0.7198469753285298,0.6126973095859273
154,0.7262392600644577,0.6082231065754785
155,0.722240064101872,0.6105937162792188
156,0.702466721275325,0.6136845834097827
157,0.6962185380001231,0.6186827062443202
158,0.7266446467315947,0.6106939540467033
159,0.7021595741991795,0.6048815408759517
160,0.703705337454171,0.6100925680283327
161,0.7045262651525578,0.6086213816543274
162,0.7105360444583539,0.6046728407258218
163,0.6953163025953853,0.6133246801690349
164,0.7239216969066893,0.6054786799055051
165,0.7150118490035882,0.6031329218167645
166,0.7118555415594782,0.605969846321493
167,0.6894170673717399,0.6105099820031707
168,0.7032869882644825,0.6050203636155055
169,0.7018156102459996,0.6031051616214015
170,0.7109280593128543,0.6100895548362312
171,0.6965900226431643,0.6096520143353852
172,0.7039364532559211,0.601247532152022
173,0.7115955032171422,0.6027152675045343
174,0.6864631032144625,0.6089860058792645
175,0.6628724151482986,0.6123176011596158
176,0.7001512406762771,0.607926299344648
177,0.6902865503763609,0.6091043222164272
178,0.6961808348470766,0.6010340333422122
179,0.6955204437674306,0.6064391722014597
180,0.6798021397154896,0.6053189090479654
181,0.6603156646809252,0.6092901752066981
182,0.6613024408642898,0.612081900906932
183,0.6636163388737937,0.6063284678680682
184,0.666365749906284,0.6110935266560039
185,0.6871035949075814,0.6045939916989234
186,0.6642761414577637,0.6081639777720217
187,0.6526392147782962,0.6129302333648747
188,0.6953311694547619,0.6048245122253944
189,0.7057732205956373,0.6010058035963225
190,0.6764070270423639,0.6070007391838689
191,0.6561374380492347,0.6061786585400137
192,0.6616786091171734,0.6070134975896585
193,0.6519467577143908,0.6069797085812156
194,0.6494281127830298,0.60550490587634
195,0.6788973671967845,0.6055904436908122
196,0.6892476464699903,0.5984622237151875
197,0.6683300451877259,0.6022418088172642
198,0.6743404724997238,0.6006041610250652
199,0.6875799883311856,0.5961451609152162
200,0.6663669156155017,0.6000511497380584
201,0.6563522938059031,0.6005202824737157
202,0.6920091079513087,0.6039191946788056
203,0.6824457048398261,0.5964059764132231
204,0.689447243121842,0.5939604919570777
205,0.6725609018706459,0.6025699700100595
206,0.6785208319648554,0.5913095992079769
207,0.682986769318192,0.5862516637439152
208,0.6575820173433669,0.6076650598861381
209,0.6655876424767763,0.6006343820858702
210,0.6812860531384807,0.59973720903793
211,0.6506133256639492,0.6054637047364251
212,0.6758247396947411,0.6031807208313822
213,0.6605023882839868,0.6011597274422354
214,0.6615094320200378,0.5922632868589185
215,0.6413858040359658,0.6098047392875466
216,0.6554200439634198,0.6012939124352191
217,0.6662915876406961,0.6029022323376003
218,0.6538027630725719,0.5967061770040035
219,0.6159083650985576,0.608827057245211
220,0.6527841116021635,0.5923612429878046
221,0.6520383679175168,0.6000877806784762
222,0.6801013468241754,0.5966698770466722
223,0.6703262004846465,0.5890576098153721
224,0.6595660882327211,0.5897010949295327
225,0.6880232192812747,0.5878235864853023
226,0.6479837145525795,0.5976794910022857
227,0.6311887659515029,0.6011487307738947
228,0.6710291794473161,0.6002053787116608
229,0.6384942277373341,0.5984805429623005
230,0.6514503319490437,0.5972902009471607
231,0.6492432239658966,0.591936532471757
232,0.6516671363862433,0.5938777263172292
233,0.6445247131022576,0.5972216961922059
234,0.6546096581762266,0.5958649852019359
235,0.6479974379482168,0.594323018093661
236,0.632796774251719,0.5940121059361375
237,0.6575826055172166,0.5944934089249873
238,0.67054800077447,0.594287165219743
239,0.652501784823683,0.5865539144041486
240,0.6504546559879522,0.5970468726844057
241,0.6648019233805044,0.5865952876300081
242,0.6595762675535465,0.5907484502838993
243,0.6401460517316255,0.5928277034728432
244,0.6677582998256811,0.5779896350342176
245,0.6536298140628414,0.5919301011208703
246,0.6362236410792319,0.5927947138321527
247,0.636524280640976,0.5900007724373343
248,0.6336371158966954,0.5933042412962288
249,0.6307265186635284,0.5881968717703318
250,0.6509925396118644,0.585679080273528
251,0.6791018843810213,0.5867426015296989
252,0.6500825110956504,0.5882306975519744
253,0.6403159252181952,0.596345611214152
254,0.6247437779519164,0.6000257201717457
255,0.6270303111902902,0.5933735997529174
256,0.6370138134306392,0.5913048742161403
257,0.6134827969551766,0.597129034238223
258,0.6092229478118885,0.602682498527331
259,0.5897500246805735,0.6036997107878486
260,0.5876559354425593,0.6014426215062223
261,0.6178966957222619,0.5950121727772816
262,0.629901600833117,0.5891014546180219
263,0.6491247950715318,0.5949386914716859
264,0.627364256468578,0.5847453129855034
265,0.6513484398839721,0.5834563243117096
266,0.6315642009658501,0.5895680504886718
267,0.6376512997025455,0.597557704965565
268,0.6366041591929874,0.5871677761798771
269,0.6066087901686373,0.5925606146952731
270,0.6120120467558904,0.5923554285231313
271,0.6341448797287985,0.5872480399791263
272,0.6346209768536816,0.5888473528521568
273,0.6315222345474734,0.5864218457403859
274,0.6450338719842292,0.5824469235872193
275,0.6439096341357424,0.5897503519990916
276,0.6635171324287913,0.5847958931130127
277,0.6170701295131333,0.5851500219169825
278,0.6180135305354579,0.5853636485585957
279,0.6249551989165452,0.585868312681994
280,0.6119191151084993,0.5800821129247825
281,0.6372764070670879,0.5870416291428467
282,0.638853880973759,0.5815212566044239
283,0.6188007409379991,0.5841753150062436
284,0.6216611260580113,0.5848313210670212
285,0.6422432558375738,0.581489370256881
286,0.6653064920520676,0.5772994754998394
287,0.6241971792921898,0.5809101313231141
288,0.6499800919946025,0.5822394889792293
289,0.6520190869732028,0.5772290029900775
290,0.6439876410481691,0.5719072782687278
291,0.6581118927195292,0.5765588712964295
292,0.6538047844326972,0.5788650613007938
293,0.6311405516171125,0.5898007581704209
294,0.6235861451241332,0.5856485184412616
295,0.6257451512116845,0.5791685280026512
296,0.630007885470865,0.587553506059771
297,0.661941393968492,0.5828871709258943
298,0.6449431905108516,0.5811983842187134
299,0.6379670259021314,0.5791130201692201
